entidad,grupo,nombre,tipo,status,pais_codigo,estado_cve,municipio_cve,codigo_postal,colonia,nivel,capa_nivel,unidad,tipo_nombre,descripcion_desarrollo,descripcion_capa,descripcion_unidad,descripcion,altura,precio,area_m2,poligono,metadata,linea_nombre,familia_nombre,modelo_nombre,height,min_height,levels,metadata_color,metadata_unidad_plantas,metadata_unidad_estacionamiento,metadata_unidad_sala/comedor,metadata_unidad_cocina,metadata_unidad_patio_de_servicio,metadata_unidad_área_de_jardín,metadata_unidad_habitaciones,metadata_unidad_baños,metadata_unidad_m2_de_construcción,metadata_unidad_m2_de_terreno,metadata_unidad_tinaco,metadata_unidad_cisterna,metadata_unidad_construcción_de_ladrillo_rojo_recocido,metadata_unidad_construcción_de_block_de_concreto,metadata_unidad_muro_independiente,metadata_unidad_terraza,metadata_unidad_smart_house_kit,metadata_unidad_roof_garden,metadata_unidad_vestidor_recamara_principal
unidad,GT-SanAntonio,Lote 65,,disponible,MX,1,1,20343,San Gerardo,0,0,65,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,3.5,1200000,129,"{""coordinates"":[[[[-102.29154843037938,21.80330896077299,0.0],[-102.29172759638169,21.803251334764198,0.0],[-102.29171895248038,21.803224459863838,0.0],[-102.29171879753034,21.803223992148666,0.0],[-102.2917186344411,21.80322352720898,0.0],[-102.29171846326243,21.80322306518641,0.0],[-102.2917182840464,21.803222606221674,0.0],[-102.29171809684763,21.803222150454605,0.0],[-102.29171790172313,21.80322169802403,0.0],[-102.29171769873236,21.803221249067725,0.0],[-102.29171748793712,21.803220803722485,0.0],[-102.29171726940169,21.803220362123955,0.0],[-102.29171704319256,21.803219924406655,0.0],[-102.29171680937863,21.803219490703928,0.0],[-102.29171656803119,21.80321906114786,0.0],[-102.29171631922372,21.80321863586931,0.0],[-102.291716063032,21.80321821499782,0.0],[-102.29171579953407,21.803217798661592,0.0],[-102.29171552881023,21.80321738698746,0.0],[-102.2917152509429,21.803216980100803,0.0],[-102.29171496601674,21.80321657812557,0.0],[-102.29171467411854,21.803216181184204,0.0],[-102.29171437533721,21.803215789397612,0.0],[-102.29171406976377,21.80321540288516,0.0],[-102.29171375749131,21.80321502176455,0.0],[-102.29171343861492,21.80321464615191,0.0],[-102.29171311323176,21.803214276161633,0.0],[-102.29171278144096,21.80321391190642,0.0],[-102.29171244334353,21.803213553497244,0.0],[-102.29171209904251,21.803213201043263,0.0],[-102.29171174864274,21.80321285465184,0.0],[-102.29171139225099,21.803212514428502,0.0],[-102.29171102997581,21.80321218047686,0.0],[-102.29171066192752,21.803211852898663,0.0],[-102.29171028821827,21.803211531793707,0.0],[-102.29170990896189,21.80321121725975,0.0],[-102.29170952427388,21.803210909392643,0.0],[-102.29170913427147,21.803210608286165,0.0],[-102.29170873907343,21.803210314032018,0.0],[-102.2917083388001,21.803210026719853,0.0],[-102.29170793357346,21.80320974643718,0.0],[-102.29170752351695,21.803209473269366,0.0],[-102.29170710875543,21.80320920729963,0.0],[-102.29170668941529,21.803208948608997,0.0],[-102.29170626562424,21.80320869727627,0.0],[-102.29170583751137,21.803208453377987,0.0],[-102.29170540520708,21.803208216988445,0.0],[-102.2917049688431,21.803207988179658,0.0],[-102.29170452855229,21.803207767021313,0.0],[-102.29170408446879,21.80320755358079,0.0],[-102.29170363672787,21.8032073479231,0.0],[-102.29170318546593,21.803207150110907,0.0],[-102.2917027308204,21.803206960204434,0.0],[-102.29170227292984,21.803206778261533,0.0],[-102.29170181193362,21.80320660433765,0.0],[-102.29170134797228,21.803206438485756,0.0],[-102.29170088118704,21.803206280756346,0.0],[-102.29170041172016,21.803206131197502,0.0],[-102.29169993971465,21.803205989854746,0.0],[-102.2916994653142,21.803205856771157,0.0],[-102.2916989886634,21.803205731987266,0.0],[-102.29169850990742,21.803205615541092,0.0],[-102.29169802919206,21.80320550746808,0.0],[-102.29169754666384,21.803205407801173,0.0],[-102.29169706246965,21.80320531657075,0.0],[-102.29169657675698,21.803205233804547,0.0],[-102.29169608967389,21.803205159527817,0.0],[-102.29169560136864,21.80320509376315,0.0],[-102.29169511198998,21.803205036530617,0.0],[-102.29169462168706,21.803204987847643,0.0],[-102.29169413060917,21.803204947729057,0.0],[-102.29169363890588,21.803204916187045,0.0],[-102.29169314672704,21.803204893231243,0.0],[-102.29169265422247,21.803204878868673,0.0],[-102.29169216154229,21.803204873103653,0.0],[-102.29169166883653,21.803204875937993,0.0],[-102.29169117625526,21.803204887370775,0.0],[-102.29169068394856,21.803204907398555,0.0],[-102.29169019206637,21.80320493601522,0.0],[-102.29168970075851,21.80320497321206,0.0],[-102.2916892101747,21.803205018977717,0.0],[-102.29168872046424,21.803205073298304,0.0],[-102.29168823177646,21.803205136157217,0.0],[-102.29168774426013,21.80320520753536,0.0],[-102.29168725806377,21.803205287410954,0.0],[-102.29168677333548,21.80320537575968,0.0],[-102.29168629022294,21.803205472554612,0.0],[-102.29168580887328,21.803205577766292,0.0],[-102.29168532943311,21.80320569136266,0.0],[-102.29168485204849,21.803205813309088,0.0],[-102.29168437686484,21.80320594356848,0.0],[-102.29168390402693,21.803206082101106,0.0],[-102.2916834336787,21.803206228864813,0.0],[-102.29153114257674,21.8032552109723,0.0],[-102.29154843037938,21.80330896077299,0.0]]]],""type"":""MultiPolygon""}",{},Venta,Residencial,Celebra,3.5,,1,,1,1,si,si,si,si,3,1,,varia,si,si,si,,,,,,
unidad,GT-SanAntonio,Lote 66,,disponible,MX,1,1,20343,San Gerardo,0,0,66,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29148952674345,21.803742465023358,0.0],[-102.29150681454611,21.80379621482405,0.0],[-102.29168598054842,21.803738588815257,0.0],[-102.29166869274579,21.803684839014565,0.0],[-102.29148952674345,21.803742465023358,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Terrace,6.5,,2,,2,2,si,si,si,si,3,2,86.41,varia,si,si,si,,,si,,,
unidad,GT-SanAntonio,Lote 67,,disponible,MX,1,1,20343,San Gerardo,0,0,67,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29166869274579,21.803684839014565,0.0],[-102.29184785874811,21.803627213005786,0.0],[-102.29183057094545,21.80357346320508,0.0],[-102.29165140494315,21.80363108921387,0.0],[-102.29166869274579,21.803684839014565,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Confort de Luxe,6.5,,2,,2,2,si,si,si,si,3,1.5,118,120,si,si,si,,,,,,
unidad,GT-SanAntonio,Lote 68,,disponible,MX,1,1,20343,San Gerardo,0,0,68,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29147148668876,21.803687893857983,0.0],[-102.29148877449143,21.803741643658675,0.0],[-102.29166794049377,21.803684017649882,0.0],[-102.2916506526911,21.80363026784919,0.0],[-102.29147148668876,21.803687893857983,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Premier Gold,6.5,,2,,2,2,si,si,si,si,3,2.5,121.72,120,si,si,si,,si,,,,si
unidad,GT-SanAntonio,Lote 69,,disponible,MX,1,1,20343,San Gerardo,0,0,69,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.2916506526911,21.80363026784919,0.0],[-102.29182981869344,21.80357264184041,0.0],[-102.2918125308908,21.803518892039705,0.0],[-102.29163336488847,21.803576518048494,0.0],[-102.2916506526911,21.80363026784919,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Royal Roof Garden,6.5,,3,,3,2,si,si,si,si,3,2.5,105.16,120,si,si,si,,si,,,si,
unidad,GT-SanAntonio,Lote 70,,disponible,MX,1,1,20343,San Gerardo,0,0,70,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29145479963822,21.803633322692605,0.0],[-102.29147208744088,21.803687072493297,0.0],[-102.29165125344319,21.803629446484504,0.0],[-102.29163396564056,21.80357569668381,0.0],[-102.29145479963822,21.803633322692605,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Flex Plus,6.5,,2,,2,2,si,si,si,si,3,2.5,81.62,varia,si,si,si,,,si,,,
unidad,GT-SanAntonio,Lote 71,,disponible,MX,1,1,20343,San Gerardo,0,0,71,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29163396564056,21.80357569668381,0.0],[-102.29181313164288,21.803518070675032,0.0],[-102.29179584384022,21.803464320874326,0.0],[-102.29161667783792,21.803521946883116,0.0],[-102.29163396564056,21.80357569668381,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Terrace,6.5,,2,,2,2,si,si,si,si,3,2,86.41,varia,si,si,si,,,si,,,
unidad,GT-SanAntonio,Lote 72,,disponible,MX,1,1,20343,San Gerardo,0,0,72,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29143766158629,21.803578751527233,0.0],[-102.29145494938895,21.803632501327925,0.0],[-102.29163411539126,21.803574875319132,0.0],[-102.29161682758863,21.80352112551844,0.0],[-102.29143766158629,21.803578751527233,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Confort,6.5,,2,,2,2,si,si,si,si,3,1.5,98.93,varia,si,si,si,,,,si,,
unidad,GT-SanAntonio,Lote 73,,disponible,MX,1,1,20343,San Gerardo,0,0,73,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29161682758863,21.80352112551844,0.0],[-102.29179599359095,21.80346349950966,0.0],[-102.29177870578829,21.803409749708955,0.0],[-102.29159953978599,21.803467375717744,0.0],[-102.29161682758863,21.80352112551844,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Premier,6.5,,2,,2,2,si,si,si,si,3,2.5,118.8,varia,si,si,si,,,,,,
unidad,GT-SanAntonio,Lote 74,,disponible,MX,1,1,20343,San Gerardo,0,0,74,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29142029803367,21.803525195114936,0.0],[-102.29143758583632,21.80357894491563,0.0],[-102.29161675183863,21.803521318906835,0.0],[-102.291599464036,21.803467569106143,0.0],[-102.29142029803367,21.803525195114936,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Confort,6.5,,2,,2,2,si,si,si,si,3,1.5,98.93,varia,si,si,si,,,,,,
unidad,GT-SanAntonio,Lote 75,,disponible,MX,1,1,20343,San Gerardo,0,0,75,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.291599464036,21.803467569106143,0.0],[-102.29177863003834,21.803409943097364,0.0],[-102.29176134223569,21.803356193296658,0.0],[-102.29158217623338,21.803413819305447,0.0],[-102.291599464036,21.803467569106143,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Habita,6.5,,2,,2,2,si,si,si,si,3,2.5,110.37,varia,si,si,si,,si,,,,
unidad,GT-SanAntonio,Lote 76,,disponible,MX,1,1,20343,San Gerardo,0,0,76,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29140191972792,21.803471413201947,0.0],[-102.29141920753058,21.80352516300264,0.0],[-102.29159837353289,21.803467536993846,0.0],[-102.29158108573026,21.803413787193154,0.0],[-102.29140191972792,21.803471413201947,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Premier,6.5,,2,,2,2,si,si,si,si,3,2.5,118.8,varia,si,si,si,,,,,,
unidad,GT-SanAntonio,Lote 77,,disponible,MX,1,1,20343,San Gerardo,0,0,77,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29158108573026,21.803413787193154,0.0],[-102.2917602517326,21.803356161184375,0.0],[-102.29174296392995,21.80330241138367,0.0],[-102.29156379792762,21.80336003739246,0.0],[-102.29158108573026,21.803413787193154,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Premier,6.5,,2,,2,2,si,si,si,si,3,2.5,118.8,varia,si,si,si,,,,,,
unidad,GT-SanAntonio,Lote 78,,disponible,MX,1,1,20343,San Gerardo,0,0,78,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29138448100842,21.803417744039308,0.0],[-102.29140176881104,21.80347149384,0.0],[-102.29158093481338,21.803413867831207,0.0],[-102.29156364701076,21.803360118030515,0.0],[-102.29138448100842,21.803417744039308,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Premier,6.5,,2,,2,2,si,si,si,si,3,2.5,118.8,varia,si,si,si,,,,,,
unidad,GT-SanAntonio,Lote 79,,disponible,MX,1,1,20343,San Gerardo,0,0,79,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29156364701076,21.803360118030515,0.0],[-102.29174281301307,21.803302492021736,0.0],[-102.29172552521042,21.80324874222103,0.0],[-102.29154635920813,21.80330636822982,0.0],[-102.29156364701076,21.803360118030515,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Premier,6.5,,2,,2,2,si,si,si,si,3,2.5,118.8,varia,si,si,si,,,,,,
unidad,GT-SanAntonio,Lote 80,,disponible,MX,1,1,20343,San Gerardo,0,0,80,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29136892146127,21.803365427880774,0.0],[-102.29138620926392,21.803419177681466,0.0],[-102.29156537526625,21.803361551672673,0.0],[-102.29154808746361,21.80330780187198,0.0],[-102.29136892146127,21.803365427880774,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Premier,6.5,,2,,2,2,si,si,si,si,3,2.5,118.8,varia,si,si,si,,,,,,
capa,GT-SanAntonio,Manzana 11,horizontal,disponible,MX,1,1,20343,San Gerardo,0,0,,,,Planta Baja con acceso directo a Piscina,,Descripción de la capa 0,0,,32500,"{""coordinates"":[[[-102.29199156743037,21.802975064284286,0.0],[-102.29104657553533,21.803284897692507,0.0],[-102.29098836611615,21.803107953122474,0.0],[-102.29199297327847,21.802797981395795,0.0],[-102.29199156743037,21.802975064284286,0.0]]],""type"":""Polygon""}",{},{},,,0,0,0,,,,,,,,,,,,,,,,,,,,
unidad,GT-SanAntonio,Lote 81,,disponible,MX,1,1,20343,San Gerardo,0,0,81,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.2919023243031,21.8030034460477,0.0],[-102.29188074691923,21.802831962628485,0.0],[-102.29199360271872,21.802797059161463,0.0],[-102.29199251884545,21.80297373049594,0.0],[-102.2919023243031,21.8030034460477,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Premier,6.5,,2,,2,2,si,si,si,si,3,2.5,118.8,varia,si,si,si,,,,,,
unidad,GT-SanAntonio,Lote 82,,disponible,MX,1,1,20343,San Gerardo,0,0,82,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29110623154665,21.803071500799195,0.0],[-102.2911613294935,21.803247574672838,0.0],[-102.29104627171981,21.803285481680746,0.0],[-102.29098887805229,21.80310779529039,0.0],[-102.29110623154665,21.803071500799195,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Premier,6.5,,2,,2,2,si,si,si,si,3,2.5,118.8,varia,si,si,si,,,,,,
unidad,GT-SanAntonio,Lote 83,,disponible,MX,1,1,20343,San Gerardo,0,0,83,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29123281206785,21.803032352620136,0.0],[-102.29128321018976,21.80320741978049,0.0],[-102.2911613294935,21.803247574672838,0.0],[-102.29110623154665,21.803071500799195,0.0],[-102.29123281206785,21.803032352620136,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Premier,6.5,,2,,2,2,si,si,si,si,3,2.5,118.8,varia,si,si,si,,,,,,
unidad,GT-SanAntonio,Lote 84,,disponible,MX,1,1,20343,San Gerardo,0,0,84,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29135647185335,21.802994107751328,0.0],[-102.29140402589994,21.803167615759143,0.0],[-102.29128321018976,21.80320741978049,0.0],[-102.29123281206785,21.803032352620136,0.0],[-102.29135647185335,21.802994107751328,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Premier,6.5,,2,,2,2,si,si,si,si,3,2.5,118.8,varia,si,si,si,,,,,,
unidad,GT-SanAntonio,Lote 85,,disponible,MX,1,1,20343,San Gerardo,0,0,85,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29148459390964,21.80295448281414,0.0],[-102.29152661303853,21.803127228121852,0.0],[-102.29140402589994,21.803167615759143,0.0],[-102.29135647185335,21.802994107751328,0.0],[-102.29148459390964,21.80295448281414,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Premier,6.5,,2,,2,2,si,si,si,si,3,2.5,118.8,varia,si,si,si,,,,,,
unidad,GT-SanAntonio,Lote 86,,disponible,MX,1,1,20343,San Gerardo,0,0,86,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29162240360846,21.8029118617322,0.0],[-102.29165953524206,21.803083435487444,0.0],[-102.29152661303853,21.803127228121852,0.0],[-102.29148459390964,21.80295448281414,0.0],[-102.29162240360846,21.8029118617322,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Premier,6.5,,2,,2,2,si,si,si,si,3,2.5,118.8,varia,si,si,si,,,,,,
unidad,GT-SanAntonio,Lote 87,,disponible,MX,1,1,20343,San Gerardo,0,0,87,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29176106594474,21.802868976950876,0.0],[-102.29179222342688,21.803039719952984,0.0],[-102.29165953524206,21.803083435487444,0.0],[-102.29162240360846,21.8029118617322,0.0],[-102.29176106594474,21.802868976950876,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Premier,6.5,,2,,2,2,si,si,si,si,3,2.5,118.8,varia,si,si,si,,,,,,
unidad,GT-SanAntonio,Lote 88,,disponible,MX,1,1,20343,San Gerardo,0,0,88,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29188074691923,21.802831962628485,0.0],[-102.2919023243031,21.8030034460477,0.0],[-102.29179222342688,21.803039719952984,0.0],[-102.29176106594474,21.802868976950876,0.0],[-102.29188074691923,21.802831962628485,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Premier,6.5,,2,,2,2,si,si,si,si,3,2.5,118.8,varia,si,si,si,,,,,,
desarrollo,GT Horizontes,Fraccionamiento Horizontes,horizontal,disponible,MX,1,1,20343,San Gerardo,,,,casa,Complejo de vivienda media ,Descripción capa,Descripcion capa,,,,,"{""coordinates"":[[[-102.29266145742137,21.805807443516624,0.0],[-102.29262244435795,21.805766628199933,0.0],[-102.29262244435795,21.805766628199926,0.0],[-102.29257692911726,21.805719010330474,0.0],[-102.29253141387655,21.80567139246101,0.0],[-102.29248589863587,21.805623774591545,0.0],[-102.29243388121796,21.805569354169293,0.0],[-102.29243394409846,21.805569294065354,0.0],[-102.29236230360848,21.805494469949977,0.0],[-102.29236394222072,21.805489975857192,0.0],[-102.29236550445128,21.80548545464543,0.0],[-102.2923669898516,21.805480907612797,0.0],[-102.29236839799525,21.80547633606475,0.0],[-102.2923697284779,21.805471741313845,0.0],[-102.2923709809176,21.805467124679268,0.0],[-102.29237215495473,21.80546248748648,0.0],[-102.29237325025223,21.805457831066885,0.0],[-102.29237426649561,21.80545315675738,0.0],[-102.29237520339312,21.805448465899982,0.0],[-102.29237606067576,21.805443759841495,0.0],[-102.29237683809743,21.80543903993307,0.0],[-102.29237753543485,21.805434307529808,0.0],[-102.29237815248786,21.805429563990458,0.0],[-102.2923786890793,21.805424810676918,0.0],[-102.2923791450551,21.805420048953884,0.0],[-102.29237952028433,21.80541528018853,0.0],[-102.29237981465927,21.805410505749983,0.0],[-102.29238002809542,21.805405727009045,0.0],[-102.29238016053148,21.805400945337695,0.0],[-102.29238021192944,21.80539616210886,0.0],[-102.29238018227451,21.805391378695784,0.0],[-102.29238007157527,21.805386596471852,0.0],[-102.292379708499,21.80537105354749,0.0],[-102.29237960225593,21.805355506746068,0.0],[-102.2923797528751,21.805339960311223,0.0],[-102.29238016031535,21.805324418486546,0.0],[-102.29238082446552,21.8053088855143,0.0],[-102.29238174514424,21.805293365634363,0.0],[-102.29238292210029,21.805277863083067,0.0],[-102.29238435501235,21.805262382091975,0.0],[-102.2923860434893,21.80524692688675,0.0],[-102.29256993227361,21.805439310624497,0.0],[-102.29256993227288,21.80543931062519,0.0],[-102.29256993227361,21.80543931062451,0.0],[-102.2926219496915,21.805493731046752,0.0],[-102.2926674649322,21.80554134891622,0.0],[-102.2926674649322,21.80554134891621,0.0],[-102.29271298017284,21.80558896678569,0.0],[-102.29275849541354,21.805636584655158,0.0],[-102.29279750847697,21.80567739997183,0.0],[-102.29283652154045,21.8057182152885,0.0],[-102.29287553460385,21.805759030605216,0.0],[-102.2929145476673,21.8057998459219,0.0],[-102.29279890427003,21.805910382934975,0.0],[-102.29279854911476,21.80591071658995,0.0],[-102.2927981882533,21.805911044065034,0.0],[-102.29279782179317,21.805911365262613,0.0],[-102.29279744984356,21.805911680087014,0.0],[-102.29279707251531,21.805911988444432,0.0],[-102.29279668992079,21.805912290242986,0.0],[-102.29279630217404,21.805912585392736,0.0],[-102.2927959093906,21.805912873805756,0.0],[-102.29279551168747,21.80591315539613,0.0],[-102.29279510918317,21.80591343007995,0.0],[-102.29279470199761,21.805913697775342,0.0],[-102.2927942902521,21.805913958402606,0.0],[-102.29279387406935,21.805914211884012,0.0],[-102.29279345357334,21.805914458144102,0.0],[-102.29279302888939,21.805914697109454,0.0],[-102.292792600144,21.805914928708912,0.0],[-102.29279216746492,21.805915152873435,0.0],[-102.2927917309811,21.805915369536248,0.0],[-102.2927912908225,21.80591557863277,0.0],[-102.2927908471204,21.805915780100733,0.0],[-102.29279040000692,21.805915973880122,0.0],[-102.29278994961528,21.805916159913167,0.0],[-102.29278949607973,21.80591633814445,0.0],[-102.2927890395353,21.805916508520838,0.0],[-102.29278858011811,21.805916670991635,0.0],[-102.29278811796499,21.805916825508383,0.0],[-102.29278765321368,21.80591697202504,0.0],[-102.29278718600264,21.80591711049797,0.0],[-102.29278671647107,21.805917240885897,0.0],[-102.29278624475886,21.80591736315,0.0],[-102.29278577100659,21.805917477253832,0.0],[-102.29278529535534,21.80591758316339,0.0],[-102.29278481794694,21.805917680847127,0.0],[-102.29278433892357,21.805917770275933,0.0],[-102.29278385842791,21.805917851423185,0.0],[-102.29278337660321,21.80591792426465,0.0],[-102.29278289359304,21.805917988778702,0.0],[-102.29278240954122,21.80591804494605,0.0],[-102.29278192459205,21.805918092749984,0.0],[-102.29278143889,21.805918132176274,0.0],[-102.29278095257979,21.80591816321317,0.0],[-102.29278046580629,21.80591818585139,0.0],[-102.29277997871458,21.805918200084232,0.0],[-102.29277949144978,21.805918205907442,0.0],[-102.29277900415703,21.805918203319287,0.0],[-102.29277851698156,21.805918192320522,0.0],[-102.2927780300685,21.805918172914424,0.0],[-102.29277754356296,21.80591814510682,0.0],[-102.29277705760987,21.805918108905917,0.0],[-102.292776572354,21.805918064322565,0.0],[-102.29277608794,21.805918011370036,0.0],[-102.29277560451216,21.805917950064103,0.0],[-102.29277512221447,21.805917880423,0.0],[-102.2927746411907,21.80591780246753,0.0],[-102.29277416158416,21.805917716220886,0.0],[-102.29277368353776,21.80591762170877,0.0],[-102.2927732071939,21.80591751895937,0.0],[-102.2927727326945,21.805917408003232,0.0],[-102.29277226018101,21.805917288873502,0.0],[-102.29277178979414,21.805917161605617,0.0],[-102.29277132167408,21.805917026237516,0.0],[-102.29277085596031,21.805916882809534,0.0],[-102.29277039279157,21.8059167313644,0.0],[-102.29276993230584,21.80591657194723,0.0],[-102.29276947464037,21.805916404605515,0.0],[-102.29276901993154,21.80591622938917,0.0],[-102.29276856831478,21.805916046350337,0.0],[-102.29276811992466,21.805915855543567,0.0],[-102.29276767489479,21.80591565702575,0.0],[-102.29276723335776,21.805915450855988,0.0],[-102.29276679544512,21.805915237095732,0.0],[-102.29276636128738,21.805915015808687,0.0],[-102.2927659310139,21.80591478706076,0.0],[-102.29276550475278,21.805914550920104,0.0],[-102.29276508263116,21.80591430745708,0.0],[-102.29276466477472,21.805914056744243,0.0],[-102.29276425130801,21.805913798856295,0.0],[-102.29276384235423,21.805913533870072,0.0],[-102.29276343803517,21.805913261864493,0.0],[-102.29276303847135,21.805912982920646,0.0],[-102.29276264378184,21.805912697121627,0.0],[-102.29276225408414,21.805912404552593,0.0],[-102.29276186949444,21.805912105300717,0.0],[-102.29276149012736,21.805911799455153,0.0],[-102.29276111609583,21.805911487107025,0.0],[-102.29276074751138,21.805911168349418,0.0],[-102.2927603844838,21.805910843277303,0.0],[-102.29276002712126,21.80591051198749,0.0],[-102.29275967553022,21.805910174578766,0.0],[-102.29275932981545,21.805909831151606,0.0],[-102.29275899007993,21.805909481808328,0.0],[-102.29273948354825,21.805889074149995,0.0],[-102.2927004704848,21.805848258833308,0.0],[-102.29266145742137,21.805807443516624,0.0]]],""type"":""Polygon""}",{},{},,,,,5,,,,,,,,,,,,,,,,,,,,
